Date,Date,Open,High,Low,Close,Volume,Adj Close,EMA13,EMA26,EMA12,diff,dea,macd
2015-12-22,2015-12-22,3.928,3.933,3.883,3.927,154148400,3.927,3.79616590372,3.76177433535,3.80035974151,0.0385854061604,0.019245988266,0.0386788357887
2015-12-23,2015-12-23,3.928,3.98,3.912,3.922,289263600,3.922,3.8141422032,3.77364319279,3.81907362743,0.0454304346441,0.0244828775417,0.0418951142049
2015-12-24,2015-12-24,3.916,3.922,3.843,3.875,198218800,3.875,3.82283617417,3.78115127411,3.82767768475,0.0465264106393,0.0288915841612,0.0352696529562
2015-12-28,2015-12-28,3.884,3.899,3.774,3.778,166164800,3.778,3.81643100643,3.78091784151,3.82003496402,0.0391171225047,0.0309366918299,0.0163608613496
2015-12-29,2015-12-29,3.771,3.814,3.766,3.813,152912900,3.813,3.81594086265,3.78329434374,3.81895266186,0.0356583181182,0.0318810170875,0.00755460206124
2015-12-30,2015-12-30,3.813,3.818,3.781,3.812,139157500,3.812,3.81537788228,3.7854207268,3.81788302157,0.0324622947762,0.0319972726253,0.000930044301814
2016-01-04,2016-01-04,3.776,3.776,3.528,3.535,310853900,3.535,3.77532389908,3.76687073519,3.77436255672,0.00749182152226,0.0270961824047,-0.0392087217648
2016-01-05,2016-01-05,3.467,3.578,3.429,3.527,426887700,3.527,3.73984905635,3.74910225929,3.73630677876,-0.0127954805348,0.0191178498168,-0.0638266607032
2016-01-06,2016-01-06,3.525,3.592,3.52,3.582,175246500,3.582,3.71729919115,3.73672413788,3.71256727433,-0.0241568635441,0.0104629071446,-0.0692395413774
2016-01-07,2016-01-07,3.539,3.539,3.403,3.484,75040500,3.484,3.68397073527,3.71800358451,3.67740307828,-0.040600506227,0.000250224470259,-0.0817014613946
2016-01-08,2016-01-08,3.485,3.485,3.29,3.408,408336000,3.408,3.64454634451,3.69504007565,3.63595645085,-0.0590836247942,-0.0116165453826,-0.0949341588231
2016-01-11,2016-01-11,3.345,3.387,3.23,3.233,461218700,3.233,3.58575400957,3.66081449793,3.57396315072,-0.0868513472055,-0.0266635057472,-0.120375682917
2016-01-12,2016-01-12,3.26,3.295,3.221,3.256,276690200,3.256,3.53864629391,3.63082792492,3.52504574292,-0.105782182007,-0.0424872409991,-0.126589882015
2016-01-13,2016-01-13,3.283,3.301,3.19,3.211,250040900,3.211,3.49183968049,3.59972925869,3.47673101324,-0.122998245453,-0.0585894418899,-0.128817607126
2016-01-14,2016-01-14,3.135,3.272,3.128,3.265,346908800,3.265,3.45943401185,3.57493427626,3.4441570112,-0.130777265063,-0.0730270065245,-0.115500517077
2016-01-15,2016-01-15,3.245,3.259,3.146,3.169,301465100,3.169,3.41794343872,3.54486482074,3.40182516332,-0.143039657421,-0.0870295367038,-0.112020241434
2016-01-18,2016-01-18,3.129,3.207,3.12,3.171,314291200,3.171,3.38266580462,3.51717091723,3.36631359973,-0.1508573175,-0.0997950928631,-0.102124449274
2016-01-19,2016-01-19,3.17,3.275,3.158,3.262,252318400,3.262,3.36542783253,3.49826923315,3.35026535362,-0.148003879527,-0.109436850196,-0.077134058663
2016-01-20,2016-01-20,3.2,3.216,3.145,3.169,256534300,3.169,3.3373667136,3.47387875869,3.32237837614,-0.151500382548,-0.117849556666,-0.067301651763
2016-01-21,2016-01-21,3.138,3.199,3.071,3.078,273331600,3.078,3.30031432594,3.44455422708,3.28478170289,-0.159772524193,-0.126234150172,-0.0670767480422
2016-01-22,2016-01-22,3.112,3.13,3.05,3.108,243967200,3.108,3.2728408508,3.41962414334,3.25758451783,-0.162039625514,-0.13339524524,-0.0572887605477
2016-01-25,2016-01-25,3.136,3.146,3.092,3.12,179548300,3.12,3.25100644354,3.39742964613,3.23641766893,-0.161011977199,-0.138918591632,-0.0441867711349
2016-01-26,2016-01-26,3.075,3.103,2.93,2.944,298712100,2.944,3.20714838018,3.36384210208,3.19143033525,-0.172411766831,-0.145617226672,-0.0535890803191
2016-01-27,2016-01-27,2.95,2.98,2.838,2.912,535087700,2.912,3.16498432587,3.33037216648,3.1484410529,-0.181931113575,-0.152880004052,-0.0581022190444
2016-01-28,2016-01-28,2.899,2.933,2.835,2.849,243514800,2.849,3.11984370789,3.29471482074,3.10237319861,-0.192341622125,-0.160772327667,-0.0631385889156
2016-01-29,2016-01-29,2.85,2.961,2.846,2.93,305349700,2.93,3.09272317819,3.2676988041,3.07585424498,-0.191844559124,-0.166986773958,-0.0497155703322
2016-02-01,2016-02-01,2.928,2.938,2.86,2.898,166983600,2.898,3.0649055813,3.2403136099,3.04849205344,-0.191821556461,-0.171953730459,-0.0397356520039
2016-02-02,2016-02-02,2.892,2.966,2.892,2.96,221015900,2.96,3.04991906969,3.21954957028,3.03487789137,-0.184671678905,-0.174497320148,-0.0203487175141
2016-02-03,2016-02-03,2.93,2.952,2.902,2.946,227830700,2.946,3.0350734883,3.19928657723,3.02120436962,-0.17808220761,-0.17521429764,-0.00573581993905
2016-02-04,2016-02-04,2.955,2.994,2.952,2.985,427360600,2.985,3.02792013283,3.18341345253,3.01563446661,-0.167778985927,-0.173727235298,0.0118964987423
2016-02-05,2016-02-05,2.983,2.983,2.948,2.95,476611100,2.95,3.01678868528,3.16612352187,3.00553685636,-0.160586665508,-0.17109912134,0.021024911663
2016-02-15,2016-02-15,2.899,2.954,2.885,2.939,221657200,2.939,3.00567601596,3.14929951648,2.99530041692,-0.153999099558,-0.167679116983,0.0273600348509
2016-02-16,2016-02-16,2.951,3.032,2.95,3.024,271988400,3.024,3.00829372796,3.14001804997,2.99971573739,-0.140302312574,-0.162203756102,0.0438028870551
2016-02-17,2016-02-17,3.023,3.058,3.015,3.055,235182000,3.055,3.01496605254,3.13372040354,3.00822100856,-0.125499394977,-0.154862883877,0.0587269777997
2016-02-18,2016-02-18,3.075,3.09,3.042,3.049,221163900,3.049,3.01982804503,3.12744480601,3.01449469955,-0.112950106456,-0.146480328392,0.0670604438736
2016-02-19,2016-02-19,3.047,3.066,3.025,3.041,211377500,3.041,3.02285261003,3.12104147563,3.01857243808,-0.102469037546,-0.137678070223,0.070418065355
2016-02-22,2016-02-22,3.088,3.116,3.062,3.104,732868200,3.104,3.03444509431,3.11977914202,3.03171513992,-0.0880640021003,-0.127755256598,0.0793825089963
2016-02-23,2016-02-23,3.102,3.106,3.052,3.08,230079700,3.08,3.04095293798,3.1168325344,3.03914357993,-0.0776889544713,-0.117741996173,0.0801060834036
2016-02-24,2016-02-24,3.072,3.107,3.043,3.103,280592200,3.103,3.04981680398,3.11580790077,3.04896764456,-0.0668402562171,-0.107561648182,0.0814427839296
2016-02-25,2016-02-25,3.098,3.098,2.885,2.905,375768200,2.905,3.02912868913,3.10019248025,3.02681877616,-0.0733737040899,-0.100724059363,0.0547007105472
2016-02-26,2016-02-26,2.926,2.955,2.899,2.933,461895700,2.933,3.01539601925,3.08780783706,3.01238511829,-0.075422718767,-0.0956637912441,0.0404821449544
2016-02-29,2016-02-29,2.921,2.929,2.811,2.864,394030300,2.864,2.9937680165,3.07122946013,2.98955663855,-0.0816728215778,-0.0928655973109,0.0223855514662
2016-03-01,2016-03-01,2.871,2.94,2.81,2.918,234562500,2.918,2.98294401415,3.05987911794,2.97854792493,-0.0813311930139,-0.0905587164515,0.0184550468752
2016-03-02,2016-03-02,2.921,3.056,2.921,3.049,451413400,3.049,2.99238058355,3.05907325658,2.98938670571,-0.0696865508693,-0.086384283335,0.0333954649315
2016-03-03,2016-03-03,3.048,3.086,3.033,3.042,238875800,3.042,2.99946907162,3.05780856978,2.99748105868,-0.0603275111012,-0.0811729288883,0.0416908355742
2016-03-04,2016-03-04,3.04,3.095,3.021,3.079,460608300,3.079,3.01083063281,3.05937830665,3.01002243427,-0.0493558723814,-0.0748095175869,0.050907290411
2016-03-07,2016-03-07,3.092,3.178,3.07,3.103,342306500,3.103,3.02399768527,3.06260954566,3.02432667515,-0.0382828705146,-0.0675041881724,0.0584426353157
2016-03-08,2016-03-08,3.086,3.096,2.999,3.092,289042200,3.092,3.03371230166,3.0647866179,3.03473795589,-0.0300486620011,-0.0600130829382,0.059928841874
2016-03-09,2016-03-09,3.043,3.053,3.006,3.046,264769400,3.046,3.03546768714,3.06339501566,3.03647057806,-0.0269244375932,-0.0533953538692,0.0529418325519
2016-03-10,2016-03-10,3.042,3.07,3.001,3.005,137343300,3.005,3.0311151604,3.05906945632,3.03162895067,-0.0274405056468,-0.0482043842247,0.0415277571558
2016-03-11,2016-03-11,2.98,3.018,2.959,2.999,158993200,2.999,3.02652728035,3.05461986446,3.02660911211,-0.0280107523538,-0.0441656578505,0.0323098109934
2016-03-14,2016-03-14,3.027,3.105,3.027,3.064,578053400,3.064,3.03188052601,3.05531468968,3.0323615564,-0.0229531332788,-0.0399231529362,0.0339400393147
2016-03-15,2016-03-15,3.058,3.065,3.018,3.054,293101000,3.054,3.03504045087,3.05521730521,3.03569054772,-0.0195267574879,-0.0358438738465,0.0326342327172
2016-03-16,2016-03-16,3.041,3.099,3.041,3.074,287722000,3.074,3.04060610074,3.05660861655,3.04158430961,-0.0150243069448,-0.0316799604662,0.0333113070427
2016-03-17,2016-03-17,3.078,3.15,3.063,3.124,409964900,3.124,3.05251951492,3.06160057295,3.05426364659,-0.00733692635321,-0.0268113536436,0.0389488545808
2016-03-18,2016-03-18,3.125,3.198,3.124,3.168,968766500,3.168,3.06901672708,3.069482015,3.07176154712,0.00227953211524,-0.0209931764918,0.0465454172141
2016-03-21,2016-03-21,3.191,3.262,3.191,3.238,388550100,3.238,3.09315719464,3.08196483313,3.09733669371,0.015371860588,-0.0137201690759,0.0581840593277
2016-03-22,2016-03-22,3.218,3.24,3.211,3.216,168862700,3.216,3.11070616683,3.09189336726,3.11559258699,0.0236992197272,-0.00623629131525,0.0598710220849
2016-03-23,2016-03-23,3.213,3.238,3.19,3.222,252646700,3.222,3.12660528586,3.10153089854,3.13196295822,0.0304320596823,0.00109737888426,0.0586693615961
2016-03-24,2016-03-24,3.201,3.212,3.17,3.172,353711500,3.172,3.13309024502,3.10675083345,3.13812250311,0.0313716696621,0.00715223703983,0.0484388652446
2016-03-25,2016-03-25,3.174,3.2,3.165,3.185,255432700,3.185,3.1405059243,3.11254706952,3.14533442571,0.0327873561922,0.0122792608703,0.0410161906438
2016-03-28,2016-03-28,3.197,3.227,3.15,3.155,253708400,3.155,3.14257650654,3.11569173179,3.14682143714,0.0311297053463,0.0160493497655,0.0301607111616
2016-03-29,2016-03-29,3.158,3.168,3.111,3.129,510634400,3.129,3.14063700561,3.11667752966,3.14407967758,0.0274021479215,0.0183199093967,0.0181644770496
2016-03-30,2016-03-30,3.149,3.218,3.149,3.215,321346000,3.215,3.15126029052,3.12396067711,3.15499049641,0.0310298192992,0.0208618913772,0.0203358558439
2016-03-31,2016-03-31,3.225,3.232,3.194,3.209,267776900,3.209,3.15950882045,3.13025988742,3.16329965081,0.0330397633892,0.0232974657796,0.0194845952191
2016-04-01,2016-04-01,3.2,3.22,3.153,3.219,255475700,3.219,3.16800756038,3.13683323026,3.1718689353,0.0350357050427,0.0256451136322,0.018781182821
2016-04-05,2016-04-05,3.204,3.269,3.196,3.25,341087900,3.25,3.17972076604,3.14521595532,3.1838890991,0.0386731437828,0.0282507196623,0.0208448482409
2016-04-06,2016-04-06,3.237,3.256,3.232,3.244,282223500,3.244,3.18890351375,3.15253329307,3.19313693001,0.0406036369357,0.030721303117,0.0197646676374
2016-04-07,2016-04-07,3.253,3.264,3.196,3.204,235979500,3.204,3.19106015464,3.15634564227,3.19480817155,0.0384625292754,0.0322695483487,0.0123859618534
2016-04-08,2016-04-08,3.18,3.204,3.15,3.177,287695300,3.177,3.18905156112,3.15787559489,3.19206845285,0.0341928579524,0.0326542102694,0.0030772953659
2016-04-11,2016-04-11,3.203,3.248,3.203,3.212,293934400,3.212,3.19232990953,3.16188481057,3.19513484472,0.0332500341457,0.0327733750447,0.000953318202014
2016-04-12,2016-04-12,3.213,3.219,3.188,3.208,423792600,3.208,3.19456849389,3.16530075091,3.19711409938,0.0318133484656,0.0325813697289,-0.00153604252652
2016-04-13,2016-04-13,3.226,3.29,3.226,3.249,664723700,3.249,3.20234442333,3.17150069593,3.20509654563,0.0335958496976,0.0327842657226,0.0016231679499
2016-04-14,2016-04-14,3.262,3.275,3.241,3.261,196376300,3.261,3.21072379143,3.17813027464,3.21369707707,0.0355668024258,0.0333407730632,0.00445205872511
2016-04-15,2016-04-15,3.268,3.274,3.25,3.264,190846400,3.264,3.21833467837,3.1844909956,3.22143598829,0.0369449926855,0.0340616169877,0.00576675139563
2016-04-19,2016-04-19,3.229,3.245,3.209,3.222,276854200,3.222,3.21885829574,3.1872694406,3.22152275932,0.0342533187199,0.0340999573341,0.000306722771582
2016-04-20,2016-04-20,3.235,3.238,3.09,3.166,467962400,3.166,3.21130711064,3.18569392636,3.21298079635,0.0272868699858,0.0327373398645,-0.0109009397573
2016-04-21,2016-04-21,3.147,3.195,3.136,3.151,254742900,3.151,3.20269180912,3.18312400571,3.20344528922,0.0203212835074,0.0302541285931,-0.0198656901713
2016-04-22,2016-04-22,3.141,3.169,3.13,3.165,153401500,3.165,3.19730726496,3.18178148668,3.19753062934,0.0157491426568,0.0273531314058,-0.0232079774981
2016-04-25,2016-04-25,3.163,3.163,3.111,3.155,156096900,3.155,3.19126336996,3.17979767273,3.19098745559,0.0111897828604,0.0241204616967,-0.0258613576727
2016-04-26,2016-04-26,3.153,3.178,3.138,3.173,130165900,3.173,3.18865431711,3.17929414139,3.18822015473,0.0089260133415,0.0210815720257,-0.0243111173684
2016-04-27,2016-04-27,3.173,3.179,3.15,3.158,144753300,3.158,3.18427512895,3.1777167975,3.18357090016,0.00585410265553,0.0180360781516,-0.0243639509922
2016-04-28,2016-04-28,3.159,3.166,3.128,3.156,144567900,3.156,3.18023582482,3.17610814576,3.17932922321,0.00322107745196,0.0150730780117,-0.0237040011195
2016-04-29,2016-04-29,3.148,3.166,3.142,3.152,113589100,3.152,3.17620213556,3.17432235711,3.17512472733,0.000802370227243,0.0122189364548,-0.0228331324551
2016-05-03,2016-05-03,3.157,3.218,3.138,3.213,234118100,3.213,3.18145897333,3.17718736781,3.18095169236,0.00376432455059,0.010528014074,-0.0135273790468
2016-05-04,2016-05-04,3.198,3.218,3.186,3.201,184462200,3.201,3.18425054857,3.17895126656,3.18403604738,0.00508478082442,0.00943936742406,-0.00870917319928
2016-05-05,2016-05-05,3.197,3.209,3.187,3.201,132028300,3.201,3.18664332735,3.18058450613,3.18664588624,0.00606138011714,0.00876376996268,-0.00540477969108
2016-05-06,2016-05-06,3.203,3.207,3.126,3.128,215542800,3.128,3.17826570916,3.1766893574,3.17762344221,0.000934084808468,0.00719783293183,-0.0125274962467
2016-05-09,2016-05-09,3.12,3.12,3.054,3.064,327203400,3.064,3.16194203642,3.16834199734,3.16014291264,-0.00819908470266,0.00411844940493,-0.0246350682152
2016-05-10,2016-05-10,3.06,3.076,3.053,3.061,113547900,3.061,3.1475217455,3.16039073806,3.14489015685,-0.0155005812086,0.000194643282229,-0.0313904489816
2016-05-11,2016-05-11,3.07,3.095,3.059,3.073,99451500,3.073,3.13687578186,3.15391734988,3.13383013272,-0.0200872171673,-0.00386172880767,-0.0324509767192
2016-05-12,2016-05-12,3.06,3.089,3.033,3.084,119507800,3.084,3.12932209874,3.14873828681,3.12616395845,-0.0225743283529,-0.00760424871672,-0.0299401592724
2016-05-13,2016-05-13,3.073,3.101,3.059,3.073,90896400,3.073,3.12127608463,3.14312804321,3.11798488792,-0.0251431552925,-0.0111120300319,-0.0280622505213
2016-05-16,2016-05-16,3.067,3.088,3.041,3.085,110290600,3.085,3.11609378683,3.13882226215,3.11291028978,-0.025911972367,-0.0140720184989,-0.0236799077362
2016-05-17,2016-05-17,3.088,3.098,3.062,3.08,96106400,3.08,3.11093753157,3.13446505746,3.10784716827,-0.0266178891853,-0.0165811926362,-0.0200733930982
2016-05-18,2016-05-18,3.072,3.073,3.03,3.06,119244100,3.06,3.10366074134,3.12894912718,3.10048606546,-0.0284630617174,-0.0189575664524,-0.01901099053
2016-05-19,2016-05-19,3.058,3.085,3.05,3.054,111260400,3.054,3.09656634972,3.12339733989,3.09333436308,-0.0300629768073,-0.0211786485234,-0.0177686565678
2016-05-20,2016-05-20,3.048,3.076,3.038,3.074,139069200,3.074,3.09334258548,3.11973827762,3.09035984569,-0.0293784319355,-0.0228186052058,-0.0131196534593
2016-05-23,2016-05-23,3.078,3.1,3.068,3.079,107809100,3.079,3.09129364469,3.11672062739,3.08861217712,-0.0281084502663,-0.0238765742179,-0.0084637520967
2016-05-24,2016-05-24,3.079,3.079,3.048,3.06,96780900,3.06,3.08682312402,3.11251909938,3.08421030372,-0.0283087956604,-0.0247630185064,-0.00709155430797
2016-05-25,2016-05-25,3.066,3.086,3.053,3.058,83786300,3.058,3.08270553488,3.10848064752,3.0801779493,-0.0283026982242,-0.02547095445,-0.00566348754852
2016-05-26,2016-05-26,3.058,3.072,3.026,3.058,142476400,3.058,3.07917617275,3.10474134026,3.0767659571,-0.0279753831586,-0.0259718401917,-0.00400708593383
2016-05-27,2016-05-27,3.056,3.068,3.046,3.06,85685100,3.06,3.0764367195,3.10142716687,3.07418657908,-0.0272405877874,-0.0262255897108,-0.00202999615307
2016-05-30,2016-05-30,3.056,3.072,3.027,3.062,79238200,3.062,3.074374331,3.09850663596,3.07231172076,-0.0261949152008,-0.0262194548088,4.90792160338e-05
2016-05-31,2016-05-31,3.063,3.172,3.062,3.169,494593300,3.169,3.08789228372,3.10372836668,3.08718684065,-0.0165415260336,-0.0242838690538,0.0154846860405
2016-06-01,2016-06-01,3.17,3.175,3.152,3.156,171347800,3.156,3.09762195747,3.10760033955,3.09777348055,-0.00982685900304,-0.0213924670436,0.0231312160812
2016-06-02,2016-06-02,3.158,3.161,3.144,3.159,92385700,3.159,3.10639024926,3.11140772183,3.10719294508,-0.00421477675606,-0.0179569289861,0.0274843044601
2016-06-06,2016-06-06,3.191,3.204,3.172,3.177,81647900,3.177,3.11647735651,3.11626640914,3.11793249199,0.00166608284952,-0.014032326619,0.031396818937
2016-06-07,2016-06-07,3.181,3.185,3.171,3.177,57621000,3.177,3.12512344844,3.12076519368,3.12701980091,0.00625460723699,-0.00997493984779,0.0324590941696
2016-06-08,2016-06-08,3.174,3.182,3.152,3.173,72625000,3.173,3.1319629558,3.12463443861,3.1340936777,0.00945923908348,-0.00608810406154,0.03109468629
2016-06-13,2016-06-13,3.15,3.15,3.066,3.069,329962400,3.069,3.12296824783,3.12051336906,3.12407926574,0.00356589667996,-0.00415730391324,0.0154464011864
2016-06-14,2016-06-14,3.065,3.083,3.062,3.082,175090200,3.082,3.117115641,3.1176605269,3.11760553255,-5.49943437793e-05,-0.00333684199935,0.00656369531114
2016-06-15,2016-06-15,3.059,3.152,3.05,3.123,194595100,3.123,3.11795626371,3.11805604342,3.11843545062,0.00037940719705,-0.00259359216007,0.00594599871424
2016-06-16,2016-06-16,3.122,3.122,3.095,3.104,87724400,3.104,3.11596251175,3.11701485502,3.11621461206,-0.000800242953637,-0.00223492231878,0.00286935873029
2016-06-17,2016-06-17,3.106,3.14,3.105,3.117,201308000,3.117,3.11611072436,3.11701375465,3.11633544098,-0.000678313668693,-0.00192360058876,0.00249057384014
2016-06-20,2016-06-20,3.12,3.13,3.097,3.118,82108400,3.118,3.11638062088,3.11708680986,3.11659152698,-0.000495282876854,-0.00163793704638,0.00228530833906
2016-06-21,2016-06-21,3.13,3.168,3.1,3.111,144544500,3.111,3.11561196075,3.11663593505,3.11573129206,-0.000904642991102,-0.00149127823533,0.00117327048845
2016-06-22,2016-06-22,3.109,3.134,3.097,3.13,117291300,3.13,3.11766739493,3.11762586579,3.1179264779,0.000300612105628,-0.00113290016714,0.00286702454553
2016-06-23,2016-06-23,3.13,3.132,3.101,3.12,99387200,3.12,3.11800062423,3.11780172759,3.1182454813,0.000443753712311,-0.000817569391246,0.00252264620711
2016-06-24,2016-06-24,3.12,3.137,3.04,3.087,154395500,3.087,3.11357196362,3.11552011813,3.11343848417,-0.00208163395331,-0.00107038230366,-0.0020225032993
2016-06-27,2016-06-27,3.08,3.128,3.077,3.126,135557700,3.126,3.11534739739,3.11629640568,3.11537102507,-0.000925380605195,-0.00104138196397,0.00023200271754
2016-06-28,2016-06-28,3.116,3.145,3.101,3.142,181488900,3.142,3.11915491205,3.11820037563,3.11946779044,0.00126741481404,-0.000579622608364,0.00369407484481
2016-06-29,2016-06-29,3.145,3.166,3.144,3.156,119542000,3.156,3.12441849604,3.12100034781,3.12508813038,0.00408778256394,0.000353858426097,0.00746784827569
2016-06-30,2016-06-30,3.157,3.169,3.152,3.161,92851200,3.161,3.12964442518,3.12396328502,3.1306130334,0.00664974837784,0.00161303641645,0.0100734239228
2016-07-01,2016-07-01,3.161,3.177,3.155,3.158,93766600,3.158,3.13369522158,3.12648452317,3.13482641287,0.00834188970386,0.00295880707393,0.0107661652599
2016-07-04,2016-07-04,3.153,3.225,3.143,3.211,137810700,3.211,3.14473876136,3.13274492887,3.14654542628,0.0138004974059,0.00512714514032,0.0173467045311
2016-07-05,2016-07-05,3.211,3.23,3.207,3.219,160714300,3.219,3.15534750973,3.13913419341,3.15769228377,0.0185580903633,0.00781333418491,0.0214895123568
2016-07-06,2016-07-06,3.216,3.238,3.206,3.235,278068700,3.235,3.16672643691,3.14623536428,3.16958577858,0.0233504142983,0.0109207502076,0.0248593281814
2016-07-07,2016-07-07,3.231,3.25,3.217,3.239,185677100,3.239,3.17705123164,3.15310681879,3.18026488957,0.027158070779,0.0141682143219,0.0259797129142
2016-07-08,2016-07-08,3.234,3.236,3.222,3.227,168019400,3.227,3.18418676998,3.15858038777,3.18745490656,0.0288745187831,0.0171094752141,0.023530087138
2016-07-11,2016-07-11,3.232,3.275,3.231,3.235,107960000,3.235,3.19144580284,3.1642410998,3.19476953632,0.0305284365202,0.0197932674753,0.0214703380898
2016-07-12,2016-07-12,3.233,3.319,3.233,3.317,172362800,3.317,3.20938211672,3.1755565739,3.21357422304,0.0380176491392,0.0234381438081,0.0291590106621
2016-07-13,2016-07-13,3.32,3.349,3.315,3.324,249841600,3.324,3.22575610004,3.18655238325,3.23056280411,0.0440104208583,0.0275525992181,0.0329156432803
2016-07-14,2016-07-14,3.324,3.325,3.306,3.319,130428000,3.319,3.23907665718,3.19636331783,3.24416852655,0.0478052087199,0.0316031211185,0.0324041752028
2016-07-15,2016-07-15,3.326,3.33,3.313,3.323,91696900,3.323,3.25106570616,3.20574381282,3.25629644554,0.0505526327282,0.0353930234404,0.0303192185755
2016-07-18,2016-07-18,3.318,3.325,3.299,3.311,138478100,3.311,3.25962774813,3.21354056743,3.264712377,0.0511718095703,0.0385487806664,0.0252460578079
